# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		123217		2729		2437
1		122842		5458		1963
2		123323		8187		2059
3		123233		10917		2016
4		123009		13647		2060
5		123395		16378		2026
6		122784		19107		2017
7		123298		21835		2034
8		123244		24566		2070
9		123405		27295		2038
10		123497		30024		2050
11		123235		32752		2029
12		123415		35483		2023
13		123373		38211		2082
14		123281		40942		2047
15		123253		43673		2061
16		123137		46404		2010
17		123405		49134		2047
18		122912		51865		2048
19		123102		54595		2024
20		123424		57324		2082
21		122427		60050		2053
22		122058		62773		2033
23		119647		65497		2031
24		99252		68155		2036
25		78755		70612		2086
26		64778		72846		2072
27		56420		74637		2080
28		53432		76049		2063
29		52068		77324		2032
30		49448		78466		2063
31		48416		79530		2052
32		47811		80476		2052
33		47631		81375		2081
34		47691		82256		2075
35		47690		83032		2055
36		47462		83772		2047
37		46874		84579		2056
38		47421		85352		2066
39		47082		86118		2047
40		47355		86825		2073
41		47016		87553		2033
42		47307		88317		2090
43		47163		89105		2069
44		47415		89904		2069
45		46960		90659		2055
46		47943		91438		2056
47		47745		92217		2063
48		47235		92999		2072
49		47295		93768		2041
50		48025		94511		2049
51		47302		95233		2048
52		46779		95885		2043
53		47034		96559		2063
54		46783		97260		2061
55		46552		97971		2051
56		46562		98648		2048
57		47052		99327		2079
58		46606		99995		2073
59		47151		100677		2069
60		47585		101417		2078
61		46729		102133		2065
62		47582		102854		2064
63		46836		103542		2074
64		46579		104259		2045
65		46673		104971		2034
66		46370		105673		2070
67		46708		106350		2037
68		46252		107039		2071
69		46530		107739		2061
70		46555		108385		2078
71		46824		109025		2080
72		47393		109720		2046
73		47043		110378		2060
74		46074		111078		2074
75		46512		111777		2055
76		46214		112407		2072
77		45480		113042		2066
78		45072		113722		2056
79		44734		114335		2066
80		45055		114948		2065
81		45249		115518		2085
82		45313		116112		2052
83		45837		116741		2067
84		45600		117349		2048
85		45359		117888		2057
86		45783		118457		2062
87		45484		119056		2051
88		45611		119618		2051
89		45488		120199		2059
90		45610		120763		2063
91		46425		121399		2080
92		46392		121956		2054
93		45804		122542		2074
94		45888		123114		2064
95		45972		123728		2053
96		46050		124318		2065
97		45638		124930		2062
98		45389		125538		2068
99		45045		126083		2070
100		44902		126621		2054
101		44735		127157		2066
102		44537		127690		2050
103		44517		128219		2065
104		44136		128760		2068
105		44597		129309		2062
106		44774		129776		2048
107		45277		130276		2047
108		44842		130855		2073
109		45171		131435		2084
110		45122		131946		2053
111		44796		132444		2092
112		44987		132992		2029
113		44864		133476		2046
114		44948		133969		2063
115		45295		134523		2081
116		45943		135087		2061
117		45830		135676		2083
118		45848		136262		2052
119		45787		136832		2056
120		45330		137369		2078
121		45476		137958		2060
122		45837		138518		2053
123		44891		139006		2054
124		44465		139485		2045
125		44493		139949		2073
126		44709		140415		2061
127		44995		140894		2057
128		44842		141384		2067
129		44997		141869		2077
130		44771		142379		2089
131		44736		142863		2078
132		44723		143384		2041
133		44976		143838		2049
134		44682		144282		2055
135		44526		144752		2070
136		45276		145258		2066
137		45191		145762		2074
138		45365		146188		2070
139		45067		146663		2069
140		45075		147138		2096
141		44270		147608		2072
142		44826		148067		2061
143		44461		148485		2046
144		44345		148916		2074
145		44136		149348		2090
146		43965		149727		2084
147		44199		150102		2071
148		44037		150491		2055
149		44201		150886		2061
150		44243		151286		2063
151		44086		151698		2058
152		43947		152110		2061
153		43904		152517		2063
154		43686		152909		2064
155		43614		153310		2037
156		44454		153739		2046
157		44505		154164		2059
158		44240		154557		2059
159		44076		154934		2054
160		43781		155330		2062
161		43915		155726		2079
162		44091		156102		2062
163		43963		156482		2066
164		43698		156904		2063
165		43561		157296		2059
166		43897		157687		2059
167		44047		158120		2059
168		43772		158539		2055
169		43579		158896		2065
170		44217		159262		2090
171		44253		159609		2051
172		44126		159967		2069
173		43547		160287		2074
174		43611		160592		2058
175		43462		160929		2064
176		43409		161254		2084
177		43300		161569		2062
178		43481		161919		2080
179		43707		162283		2065
180		43780		162625		2050
181		43943		162998		2065
182		43772		163361		2061
183		43629		163687		2054
184		43822		164010		2042
185		44026		164332		2053
186		43809		164694		2059
187		44049		165037		2069
188		43510		165385		2072
189		43035		165707		2066
190		43314		166012		2060
191		43468		166343		2064
192		43320		166681		2061
193		42903		166988		2065
194		43250		167277		2053
195		43355		167557		2041
196		43188		167867		2078
197		43090		168136		2069
198		43058		168403		2072
199		43105		168657		2041
200		42864		168956		2057
201		42858		169216		2058
202		42811		169457		2052
203		43092		169732		2076
204		43094		170034		2042
205		43165		170293		2073
206		43083		170554		2084
207		42764		170798		2069
208		42910		171040		2061
209		42926		171296		2071
210		42970		171549		2062
211		43013		171758		2067
212		42982		172010		2069
213		42847		172275		2087
214		42783		172516		2071
215		42715		172743		2074
216		42914		172990		2069
217		43025		173250		2077
218		42864		173512		2099
219		43010		173791		2059
220		43009		174040		2064
221		43025		174309		2081
222		43162		174571		2073
223		42941		174858		2055
224		43188		175117		2076
225		43012		175364		2070
226		42861		175605		2068
227		42983		175851		2070
228		42796		176104		2058
229		42448		176341		2080
230		42354		176551		2060
231		42867		176749		2072
232		42575		176931		2083
233		42506		177101		2081
234		42574		177304		2080
235		42877		177509		2088
236		42696		177715		2080
237		42878		177915		2068
238		42728		178097		2061
239		42617		178286		2079
240		42653		178450		2075
241		42535		178641		2076
242		42539		178834		2085
243		42220		179002		2079
244		42198		179187		2075
245		42127		179362		2054
246		42361		179530		2069
247		42247		179718		2064
248		42246		179900		2073
249		42630		180095		2081
250		42718		180279		2090
251		42371		180444		2083
252		42165		180604		2074
253		42105		180750		2077
254		42052		180900		2090
255		42084		181076		2086
256		42125		181224		2084
257		42119		181365		2078
258		42138		181522		2076
259		41986		181647		2064
260		41827		181748		2075
261		41990		181852		2080
262		41951		181970		2073
263		42050		182106		2068
264		41988		182226		2052
265		42014		182314		2059
266		41943		182413		2064
