# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4434		2378		1651
1		3948		4588		1641
2		3782		6742		1669
3		3748		8877		1697
4		3737		11015		1712
5		3667		13106		1695
6		3656		15205		1756
7		3604		17309		1734
8		3585		19382		1719
9		3594		21461		1772
10		3614		23534		1760
11		3522		25608		1778
12		3515		27639		1779
13		3434		29668		1748
14		3482		31713		1744
15		3460		33725		1779
16		3472		35758		1759
17		3420		37775		1774
18		3385		39744		1789
19		3445		41728		1764
20		3395		43733		1794
21		3421		45747		1771
22		3390		47736		1766
23		3362		49725		1765
24		3327		51707		1800
25		3321		53666		1781
26		3349		55604		1762
27		3366		57567		1773
28		3380		59537		1778
29		3341		61509		1775
30		3351		63482		1766
31		3353		65440		1752
32		3368		67416		1751
33		3359		69395		1756
34		3362		71385		1774
35		3298		73364		1786
36		3325		75315		1791
37		3308		77285		1767
38		3287		79220		1753
39		3324		81154		1773
40		3275		83073		1779
41		3328		85001		1780
42		3293		86941		1804
43		3249		88842		1791
44		3240		90746		1767
45		3248		92625		1744
46		3290		94545		1770
47		3274		96463		1765
48		3265		98385		1795
49		3275		100265		1783
50		3257		102171		1800
51		3250		104091		1826
52		3221		105965		1776
53		3230		107856		1773
54		3159		109725		1770
55		3233		111599		1819
56		3223		113475		1738
57		3215		115341		1763
58		3246		117231		1751
59		3317		119135		1765
60		3315		121069		1767
61		3276		122987		1743
62		3198		124890		1751
63		3209		126780		1754
64		3194		128657		1754
65		3169		130525		1789
66		3163		132369		1784
67		3136		134238		1778
68		3101		136066		1775
69		3117		137865		1771
70		3112		139671		1776
71		3126		141509		1785
72		3175		143359		1790
73		3168		145225		1792
74		3194		147071		1789
75		3168		148938		1783
76		3174		150781		1783
77		3156		152628		1790
78		3151		154471		1748
79		3126		156298		1758
80		3165		158118		1750
81		3160		159950		1752
82		3113		161762		1770
83		3053		163554		1748
84		3085		165343		1754
85		3074		167118		1787
86		3103		168915		1800
87		3070		170691		1788
88		3110		172517		1773
89		3096		174341		1803
90		3113		176150		1746
91		3094		177952		1764
92		3094		179771		1757
93		3056		181557		1761
94		3089		183348		1778
95		3070		185142		1761
96		3060		186942		1809
97		3070		188719		1794
98		3081		190511		1775
99		3109		192322		1774
100		3128		194118		1779
101		3094		195941		1772
102		3128		197755		1755
103		3092		199575		1773
104		3113		201400		1719
105		3121		203230		1730
106		3113		205059		1786
107		3106		206866		1781
108		3097		208664		1777
109		3099		210484		1765
110		3075		212281		1788
111		3063		214072		1749
112		3073		215860		1772
113		3029		217620		1798
114		3034		219383		1786
115		3048		221168		1798
116		3065		222922		1785
117		2997		224681		1801
118		3028		226427		1784
119		3001		228185		1783
120		3015		229956		1750
121		3032		231678		1761
122		3059		233407		1761
123		3067		235172		1769
124		3058		236950		1771
125		3051		238710		1748
126		3053		240475		1766
127		3069		242237		1785
128		3038		244037		1799
129		3026		245789		1780
130		3032		247540		1752
131		3035		249304		1765
132		3000		251051		1771
133		3061		252818		1806
134		3034		254585		1790
135		3031		256340		1795
136		3027		258121		1769
137		3036		259869		1786
138		3037		261647		1800
139		2973		263382		1746
140		2982		265129		1768
141		2984		266868		1749
142		3012		268614		1777
143		2991		270359		1738
144		3003		272099		1757
145		2990		273815		1767
146		3000		275541		1799
147		2979		277228		1785
148		2951		278934		1802
149		2943		280647		1797
150		2927		282338		1817
151		2920		284022		1802
152		2942		285711		1791
153		2934		287396		1807
